,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344
37_17231857091201.png,"[(76, 1205), 1]","[(76, 1124), 0]","[(76, 1044), 0]","[(76, 963), 1]","[(76, 882), 1]","[(76, 801), 0]","[(77, 1165), 0]","[(77, 1084), 0]","[(77, 1003), 0]","[(77, 922), 0]","[(77, 842), 0]","[(86, 588), 1]","[(86, 507), 0]","[(86, 426), 0]","[(86, 345), 0]","[(86, 264), 0]","[(86, 184), 0]","[(86, 103), 1]","[(87, 547), 0]","[(87, 466), 0]","[(87, 386), 1]","[(87, 305), 0]","[(87, 224), 0]","[(87, 143), 0]","[(136, 1205), 0]","[(136, 1124), 1]","[(136, 1044), 1]","[(136, 1003), 0]","[(136, 963), 0]","[(136, 882), 0]","[(136, 801), 0]","[(137, 1165), 1]","[(137, 1084), 0]","[(137, 922), 1]","[(137, 842), 0]","[(146, 588), 0]","[(146, 507), 1]","[(146, 426), 0]","[(146, 345), 1]","[(146, 264), 0]","[(146, 184), 1]","[(146, 103), 0]","[(147, 547), 0]","[(147, 466), 0]","[(147, 386), 0]","[(147, 305), 1]","[(147, 224), 0]","[(147, 143), 1]","[(197, 1205), 0]","[(197, 1165), 0]","[(197, 1124), 0]","[(197, 1084), 0]","[(197, 1044), 0]","[(197, 1003), 0]","[(197, 963), 0]","[(197, 922), 0]","[(197, 882), 0]","[(197, 842), 0]","[(197, 801), 0]","[(207, 588), 0]","[(207, 547), 0]","[(207, 507), 0]","[(207, 466), 1]","[(207, 426), 0]","[(207, 386), 0]","[(207, 345), 0]","[(207, 305), 0]","[(207, 264), 1]","[(207, 224), 0]","[(207, 184), 0]","[(207, 143), 0]","[(207, 103), 0]","[(257, 1205), 0]","[(257, 1165), 0]","[(257, 1124), 0]","[(257, 1084), 1]","[(257, 1044), 0]","[(257, 1003), 1]","[(257, 963), 0]","[(257, 922), 0]","[(257, 882), 0]","[(257, 842), 1]","[(257, 801), 1]","[(267, 588), 0]","[(267, 547), 1]","[(267, 507), 0]","[(267, 466), 0]","[(267, 426), 1]","[(267, 386), 0]","[(267, 345), 0]","[(267, 305), 0]","[(267, 264), 0]","[(267, 224), 1]","[(267, 184), 0]","[(267, 143), 0]","[(267, 103), 0]","[(317, 1205), 0]","[(317, 1165), 0]","[(317, 1124), 0]","[(317, 1084), 0]","[(317, 1044), 0]","[(317, 1003), 0]","[(317, 963), 0]","[(317, 922), 0]","[(317, 882), 0]","[(317, 842), 0]","[(317, 801), 0]","[(327, 588), 0]","[(327, 547), 0]","[(327, 507), 0]","[(327, 466), 0]","[(327, 426), 0]","[(327, 386), 0]","[(327, 345), 0]","[(327, 305), 0]","[(327, 264), 0]","[(327, 224), 0]","[(327, 184), 0]","[(327, 143), 0]","[(327, 103), 0]","[(585, 1205), 0]","[(585, 1165), 0]","[(585, 1124), 0]","[(585, 1084), 0]","[(585, 1044), 1]","[(585, 1003), 0]","[(585, 963), 0]","[(585, 922), 0]","[(585, 882), 1]","[(585, 842), 0]","[(585, 801), 1]","[(595, 588), 0]","[(595, 547), 0]","[(595, 507), 0]","[(595, 466), 0]","[(595, 426), 0]","[(595, 386), 1]","[(595, 345), 0]","[(595, 305), 0]","[(595, 264), 0]","[(595, 224), 0]","[(595, 184), 1]","[(595, 143), 0]","[(595, 103), 0]","[(645, 1205), 0]","[(645, 1165), 1]","[(645, 1124), 1]","[(645, 1084), 0]","[(645, 1044), 0]","[(645, 1003), 0]","[(645, 963), 0]","[(645, 922), 1]","[(645, 882), 0]","[(645, 842), 1]","[(645, 801), 0]","[(655, 588), 0]","[(655, 547), 0]","[(655, 507), 1]","[(655, 466), 1]","[(655, 426), 1]","[(655, 386), 0]","[(655, 345), 1]","[(655, 305), 0]","[(655, 264), 1]","[(655, 224), 0]","[(655, 184), 0]","[(655, 143), 1]","[(655, 103), 0]","[(705, 1205), 1]","[(705, 1165), 0]","[(705, 1124), 0]","[(705, 1084), 1]","[(705, 1044), 0]","[(705, 1003), 0]","[(705, 963), 0]","[(705, 882), 0]","[(706, 922), 0]","[(706, 842), 0]","[(706, 801), 0]","[(716, 588), 0]","[(716, 547), 1]","[(716, 507), 0]","[(716, 466), 0]","[(716, 426), 0]","[(716, 386), 0]","[(716, 345), 0]","[(716, 305), 0]","[(716, 264), 0]","[(716, 224), 0]","[(716, 184), 0]","[(716, 143), 0]","[(716, 103), 0]","[(765, 1205), 0]","[(765, 1165), 0]","[(765, 1124), 0]","[(765, 1084), 0]","[(765, 1044), 0]","[(765, 1003), 1]","[(765, 963), 1]","[(765, 882), 0]","[(765, 801), 0]","[(766, 922), 0]","[(766, 842), 0]","[(776, 588), 0]","[(776, 547), 0]","[(776, 507), 0]","[(776, 466), 0]","[(776, 426), 0]","[(776, 386), 0]","[(776, 345), 0]","[(776, 305), 1]","[(776, 264), 0]","[(776, 224), 0]","[(776, 184), 0]","[(776, 143), 0]","[(776, 103), 0]","[(826, 1205), 0]","[(826, 1165), 0]","[(826, 1124), 0]","[(826, 1084), 0]","[(826, 1044), 0]","[(826, 1003), 0]","[(826, 963), 0]","[(826, 922), 0]","[(826, 882), 0]","[(826, 842), 0]","[(826, 801), 0]","[(836, 588), 1]","[(836, 547), 0]","[(836, 507), 0]","[(836, 466), 0]","[(836, 426), 0]","[(836, 386), 0]","[(836, 345), 0]","[(836, 305), 0]","[(836, 264), 0]","[(836, 224), 1]","[(836, 184), 0]","[(836, 143), 0]","[(836, 103), 1]","[(1092, 1165), 0]","[(1092, 1124), 0]","[(1092, 1084), 0]","[(1092, 1044), 0]","[(1092, 1003), 0]","[(1092, 963), 0]","[(1092, 922), 0]","[(1092, 882), 0]","[(1092, 842), 0]","[(1092, 801), 1]","[(1101, 507), 0]","[(1101, 466), 0]","[(1101, 426), 0]","[(1101, 386), 0]","[(1101, 345), 0]","[(1101, 305), 0]","[(1101, 264), 1]","[(1101, 224), 0]","[(1101, 184), 1]","[(1101, 143), 0]","[(1101, 103), 0]","[(1152, 1165), 0]","[(1152, 1124), 1]","[(1152, 1084), 0]","[(1152, 1044), 1]","[(1152, 1003), 0]","[(1152, 963), 0]","[(1152, 922), 0]","[(1152, 882), 0]","[(1152, 842), 0]","[(1152, 801), 0]","[(1161, 507), 1]","[(1161, 466), 0]","[(1161, 426), 0]","[(1161, 386), 0]","[(1161, 345), 0]","[(1161, 305), 1]","[(1161, 264), 0]","[(1162, 224), 1]","[(1162, 184), 0]","[(1162, 143), 1]","[(1162, 103), 0]","[(1212, 1165), 0]","[(1212, 1124), 0]","[(1212, 1084), 0]","[(1212, 1044), 0]","[(1212, 1003), 1]","[(1212, 963), 0]","[(1212, 922), 1]","[(1212, 882), 1]","[(1212, 842), 0]","[(1212, 801), 0]","[(1222, 507), 0]","[(1222, 466), 1]","[(1222, 426), 0]","[(1222, 386), 1]","[(1222, 345), 0]","[(1222, 305), 0]","[(1222, 264), 0]","[(1222, 224), 0]","[(1222, 184), 0]","[(1222, 143), 0]","[(1222, 103), 1]","[(1273, 1165), 1]","[(1273, 1124), 0]","[(1273, 1084), 1]","[(1273, 1044), 0]","[(1273, 1003), 0]","[(1273, 963), 1]","[(1273, 922), 0]","[(1273, 882), 0]","[(1273, 842), 1]","[(1273, 801), 0]","[(1282, 507), 0]","[(1282, 466), 0]","[(1282, 426), 1]","[(1282, 386), 0]","[(1282, 345), 0]","[(1282, 305), 0]","[(1282, 264), 0]","[(1282, 224), 0]","[(1282, 184), 0]","[(1282, 143), 0]","[(1282, 103), 0]","[(1333, 1165), 0]","[(1333, 1124), 0]","[(1333, 1084), 0]","[(1333, 1044), 0]","[(1333, 1003), 0]","[(1333, 963), 0]","[(1333, 922), 0]","[(1333, 882), 0]","[(1333, 842), 0]","[(1333, 801), 0]","[(1342, 507), 0]","[(1342, 466), 0]","[(1342, 426), 0]","[(1342, 386), 0]","[(1342, 345), 1]","[(1342, 305), 0]","[(1342, 264), 0]","[(1342, 224), 0]","[(1342, 184), 0]","[(1342, 103), 0]","[(1343, 143), 0]"
